,id,gender,race,age,path
1263,003269,female,Asian,18,003269_female_Asian_19
1277,003289,female,Asian,18,003289_female_Asian_19
363,000815,female,Asian,43,000815_female_Asian_51
667,001359,male,Asian,23,001359_male_Asian_26
2599,006652,male,Asian,20,006652_male_Asian_20
2206,005500,female,Asian,43,005500_female_Asian_49
2291,006106,male,Asian,18,006106_male_Asian_19
2452,006423,female,Asian,18,006423_female_Asian_18
584,001231,male,Asian,23,001231_male_Asian_26
1131,003073,female,Asian,18,003073_female_Asian_19
914,001668,female,Asian,43,001668_female_Asian_48
1498,003571,male,Asian,60,003571_male_Asian_60
1681,003862,male,Asian,57,003862_male_Asian_56
1047,001906,female,Asian,43,001906_female_Asian_50
2491,006470,female,Asian,18,006470_female_Asian_18
1858,004346,female,Asian,43,004346_female_Asian_45
630,001303,female,Asian,20,001303_female_Asian_21
1243,003228,female,Asian,18,003228_female_Asian_19
2086,005252,male,Asian,20,005252_male_Asian_21
2304,006139,male,Asian,18,006139_male_Asian_19
2276,006089,male,Asian,18,006089_male_Asian_18
132,000376,female,Asian,59,000376_female_Asian_59
2017,005084,female,Asian,30,005084_female_Asian_28
2083,005249,male,Asian,20,005249_male_Asian_22
1317,003341,female,Asian,18,003341_female_Asian_19
1865,004356,female,Asian,60,004356_female_Asian_60
526,001156,female,Asian,58,001156_female_Asian_58
1927,004454,male,Asian,30,004454_male_Asian_32
1938,004467,female,Asian,43,004467_female_Asian_49
874,001624,female,Asian,23,001624_female_Asian_23
90,000263,female,Asian,43,000263_female_Asian_48
1650,003823,male,Asian,43,003823_male_Asian_48
1150,003100,female,Asian,20,003100_female_Asian_20
266,000672,female,Asian,57,000672_female_Asian_53
859,001606,female,Asian,23,001606_female_Asian_24
486,001114,male,Asian,23,001114_male_Asian_26
1337,003362,female,Asian,20,003362_female_Asian_20
1742,004085,female,Asian,60,004085_female_Asian_60
261,000667,female,Asian,57,000667_female_Asian_57
2494,006473,female,Asian,18,006473_female_Asian_18
1594,003755,male,Asian,43,003755_male_Asian_52
2245,005552,female,Asian,30,005552_female_Asian_35
201,000594,female,Asian,57,000594_female_Asian_57
2646,006717,male,Asian,18,006717_male_Asian_19
1377,003408,male,Asian,57,003408_male_Asian_54
2184,005473,female,Asian,43,005473_female_Asian_51
1856,004342,male,Asian,58,004342_male_Asian_58
964,001756,male,Asian,59,001756_male_Asian_59
1837,004314,male,Asian,60,004314_male_Asian_60
812,001549,female,Asian,60,001549_female_Asian_60
1351,003378,female,Asian,18,003378_female_Asian_19
2119,005288,male,Asian,20,005288_male_Asian_22
2109,005277,male,Asian,23,005277_male_Asian_23
423,001043-1,male,Asian,23,001043-1_male_Asian_23
851,001596,male,Asian,23,001596_male_Asian_26
1689,003875,female,Asian,57,003875_female_Asian_57
1537,003655,male,Asian,59,003655_male_Asian_59
221,000619,female,Asian,57,000619_female_Asian_56
1578,003734,male,Asian,57,003734_male_Asian_55
2523,006513,male,Asian,18,006513_male_Asian_19
1826,004290,female,Asian,60,004290_female_Asian_60
1385,003417,female,Asian,43,003417_female_Asian_51
908,001662,female,Asian,30,001662_female_Asian_30
1691,003878,male,Asian,57,003878_male_Asian_56
1067,001988,male,Asian,30,001988_male_Asian_35
1538,003658,male,Asian,43,003658_male_Asian_52
1488,003561,male,Asian,43,003561_male_Asian_52
1120,003059,female,Asian,18,003059_female_Asian_19
1308,003326,female,Asian,20,003326_female_Asian_20
222,000620,female,Asian,43,000620_female_Asian_51
1910,004430,male,Asian,18,004430_male_Asian_18
1452,003516,male,Asian,57,003516_male_Asian_57
1085,003017,female,Asian,18,003017_female_Asian_19
868,001617,female,Asian,30,001617_female_Asian_37
472,001097,female,Asian,30,001097_female_Asian_39
752,001490,female,Asian,59,001490_female_Asian_59
1420,003472,female,Asian,43,003472_female_Asian_48
636,001311,female,Asian,30,001311_female_Asian_34
2196,005489,female,Asian,43,005489_female_Asian_43
1636,003805,male,Asian,57,003805_male_Asian_56
2585,006627,female,Asian,18,006627_female_Asian_19
1041,001895,female,Asian,60,001895_female_Asian_60
1479,003551,female,Asian,30,003551_female_Asian_34
2029,005106,female,Asian,57,005106_female_Asian_54
1240,003225,female,Asian,20,003225_female_Asian_20
2348,006221,male,Asian,20,006221_male_Asian_20
829,001572,female,Asian,23,001572_female_Asian_26
1698,003886,female,Asian,43,003886_female_Asian_52
328,000755,female,Asian,57,000755_female_Asian_53
2035,005118,female,Asian,30,005118_female_Asian_28
1804,004264,female,Asian,60,004264_female_Asian_60
1791,004247,female,Asian,43,004247_female_Asian_50
1751,004097,female,Asian,59,004097_female_Asian_59
51,000079,female,Asian,57,000079_female_Asian_57
2692,006950,male,Asian,18,006950_male_Asian_19
1961,005002,female,Asian,30,005002_female_Asian_28
1117,003056,female,Asian,20,003056_female_Asian_20
2269,006079,male,Asian,18,006079_male_Asian_18
1647,003818,female,Asian,43,003818_female_Asian_50
344,000776,female,Asian,57,000776_female_Asian_57
2572,006610,male,Asian,18,006610_male_Asian_19
670,001362,female,Asian,30,001362_female_Asian_28
1149,003099,female,Asian,20,003099_female_Asian_20
257,000662,female,Asian,57,000662_female_Asian_53
2141,005420,female,Asian,43,005420_female_Asian_48
2287,006101,male,Asian,18,006101_male_Asian_19
1136,003081,female,Asian,20,003081_female_Asian_20
2132,005410,female,Asian,58,005410_female_Asian_58
1793,004249,male,Asian,60,004249_male_Asian_60
413,001035,female,Asian,23,001035_female_Asian_25
1575,003729,female,Asian,60,003729_female_Asian_60
434,001054,female,Asian,23,001054_female_Asian_24
2409,006369,male,Asian,18,006369_male_Asian_19
2284,006098,male,Asian,18,006098_male_Asian_18
917,001702,female,Asian,23,001702_female_Asian_24
1984,005029,female,Asian,43,005029_female_Asian_49
1458,003524,male,Asian,57,003524_male_Asian_56
2077,005240,male,Asian,18,005240_male_Asian_18
1611,003774,female,Asian,30,003774_female_Asian_30
238,000640,female,Asian,57,000640_female_Asian_57
1555,003707,female,Asian,59,003707_female_Asian_59
1384,003416,male,Asian,43,003416_male_Asian_52
774,001510,female,Asian,18,001510_female_Asian_18
2321,006163,female,Asian,18,006163_female_Asian_18
147,000522,female,Asian,43,000522_female_Asian_51
1124,003063,female,Asian,18,003063_female_Asian_19
2438,006407,female,Asian,18,006407_female_Asian_18
2634,006700,male,Asian,18,006700_male_Asian_19
2595,006646,male,Asian,18,006646_male_Asian_19
1592,003753,female,Asian,43,003753_female_Asian_50
507,001137,male,Asian,23,001137_male_Asian_24
338,000769,female,Asian,57,000769_female_Asian_56
1717,003967,male,Asian,57,003967_male_Asian_57
1708,003929,male,Asian,59,003929_male_Asian_59
1510,003587,female,Asian,58,003587_female_Asian_58
2164,005449,female,Asian,43,005449_female_Asian_48
1944,004475,male,Asian,23,004475_male_Asian_25
753,001491,male,Asian,23,001491_male_Asian_25
2413,006375,male,Asian,18,006375_male_Asian_19
2400,006360,female,Asian,18,006360_female_Asian_18
1584,003740,female,Asian,43,003740_female_Asian_50
78,000241,male,Asian,57,000241_male_Asian_56
1587,003745,male,Asian,57,003745_male_Asian_55
256,000661,male,Asian,57,000661_male_Asian_55
247,000651,male,Asian,57,000651_male_Asian_54
1007,001806,female,Asian,23,001806_female_Asian_23
2457,006428,female,Asian,18,006428_female_Asian_18
676,001373,male,Asian,23,001373_male_Asian_23
2392,006351,female,Asian,18,006351_female_Asian_18
174,000556,male,Asian,57,000556_male_Asian_57
548,001179-1,female,Asian,23,001179-1_female_Asian_24
2303,006138,male,Asian,18,006138_male_Asian_19
2504,006485,female,Asian,18,006485_female_Asian_18
1620,003786,female,Asian,43,003786_female_Asian_45
2137,005416,female,Asian,43,005416_female_Asian_48
638,001313,female,Asian,43,001313_female_Asian_45
150,000526,female,Asian,59,000526_female_Asian_59
2290,006105,male,Asian,18,006105_male_Asian_18
2023,005091,female,Asian,30,005091_female_Asian_29
1407,003452,female,Asian,43,003452_female_Asian_48
1762,004206,male,Asian,18,004206_male_Asian_18
871,001621,female,Asian,30,001621_female_Asian_34
2300,006135,male,Asian,18,006135_male_Asian_19
2211,005508,female,Asian,57,005508_female_Asian_56
1877,004378,female,Asian,57,004378_female_Asian_57
1360,003389,female,Asian,18,003389_female_Asian_19
2295,006128,male,Asian,20,006128_male_Asian_20
2399,006359,female,Asian,18,006359_female_Asian_18
164,000543,male,Asian,30,000543_male_Asian_35
860,001607,female,Asian,18,001607_female_Asian_18
396,001021,female,Asian,58,001021_female_Asian_58
619,001288,female,Asian,23,001288_female_Asian_23
785,001520,female,Asian,43,001520_female_Asian_47
25,000031,female,Asian,57,000031_female_Asian_54
1389,003424-1,female,Asian,43,003424-1_female_Asian_44
386,001010,male,Asian,59,001010_male_Asian_59
1018,001825,female,Asian,20,001825_female_Asian_21
2191,005481,female,Asian,30,005481_female_Asian_39
1700,003889,female,Asian,30,003889_female_Asian_35
2185,005475,female,Asian,43,005475_female_Asian_44
1544,003680,male,Asian,59,003680_male_Asian_59
925,001712,female,Asian,57,001712_female_Asian_56
1003,001799,female,Asian,23,001799_female_Asian_25
289,000711,female,Asian,57,000711_female_Asian_53
433,001053,male,Asian,23,001053_male_Asian_26
1331,003356,female,Asian,18,003356_female_Asian_19
735,001470,male,Asian,59,001470_male_Asian_59
1982,005027,female,Asian,57,005027_female_Asian_53
1550,003702,female,Asian,60,003702_female_Asian_60
2357,006231,male,Asian,20,006231_male_Asian_20
1754,004163,male,Asian,57,004163_male_Asian_55
1056,001926,female,Asian,43,001926_female_Asian_50
2525,006516,male,Asian,18,006516_male_Asian_19
86,000256,female,Asian,58,000256_female_Asian_58
1359,003388,female,Asian,20,003388_female_Asian_20
169,000549,female,Asian,58,000549_female_Asian_58
2483,006461,female,Asian,18,006461_female_Asian_18
2305,006140,male,Asian,18,006140_male_Asian_19
2677,006905,male,Asian,18,006905_male_Asian_19
209,000602,female,Asian,43,000602_female_Asian_50
681,001384,female,Asian,20,001384_female_Asian_22
313,000737,female,Asian,57,000737_female_Asian_56
1630,003798,female,Asian,43,003798_female_Asian_50
2343,006215,male,Asian,18,006215_male_Asian_19
707,001430,male,Asian,43,001430_male_Asian_52
2625,006682,male,Asian,18,006682_male_Asian_19
777,001513,male,Asian,20,001513_male_Asian_22
979,001773,female,Asian,57,001773_female_Asian_56
702,001419,male,Asian,59,001419_male_Asian_59
2593,006643,male,Asian,18,006643_male_Asian_19
2606,006659,male,Asian,18,006659_male_Asian_19
288,000700,female,Asian,43,000700_female_Asian_50
1835,004312,female,Asian,60,004312_female_Asian_60
1366,003397,female,Asian,20,003397_female_Asian_20
2639,006710,male,Asian,18,006710_male_Asian_19
2436,006405,female,Asian,18,006405_female_Asian_18
1097,003033,female,Asian,18,003033_female_Asian_19
1435,003504,male,Asian,43,003504_male_Asian_49
1726,004021,male,Asian,59,004021_male_Asian_59
29,000037,female,Asian,58,000037_female_Asian_58
2090,005257,male,Asian,20,005257_male_Asian_22
368,000820,female,Asian,43,000820_female_Asian_51
2214,005511,female,Asian,30,005511_female_Asian_35
2686,006943,male,Asian,20,006943_male_Asian_20
1994,005041,female,Asian,43,005041_female_Asian_48
1864,004355,female,Asian,43,004355_female_Asian_51
1839,004318,female,Asian,57,004318_female_Asian_57
1916,004440,female,Asian,23,004440_female_Asian_25
492,001122,male,Asian,23,001122_male_Asian_25
2647,006718,male,Asian,18,006718_male_Asian_19
1890,004393,male,Asian,60,004393_male_Asian_60
708,001432,male,Asian,57,001432_male_Asian_53
595,001250,male,Asian,23,001250_male_Asian_23
1625,003792,male,Asian,30,003792_male_Asian_30
1172,003128,female,Asian,18,003128_female_Asian_19
2145,005424,male,Asian,30,005424_male_Asian_36
2688,006945,male,Asian,18,006945_male_Asian_19
2471,006444,female,Asian,18,006444_female_Asian_18
1109,003048,female,Asian,18,003048_female_Asian_19
993,001787,female,Asian,23,001787_female_Asian_26
1250,003239,female,Asian,20,003239_female_Asian_20
1471,003538,male,Asian,43,003538_male_Asian_51
2440,006409,female,Asian,18,006409_female_Asian_18
1473,003542,male,Asian,58,003542_male_Asian_58
1061,001975,female,Asian,57,001975_female_Asian_57
2673,006754,male,Asian,18,006754_male_Asian_19
1151,003101,female,Asian,18,003101_female_Asian_18
862,001610,female,Asian,20,001610_female_Asian_20
2192,005483,female,Asian,43,005483_female_Asian_45
2363,006239,male,Asian,18,006239_male_Asian_19
2292,006107,male,Asian,18,006107_male_Asian_18
375,000830,female,Asian,57,000830_female_Asian_55
229,000629,female,Asian,58,000629_female_Asian_58
1429,003486,female,Asian,30,003486_female_Asian_34
592,001246,male,Asian,20,001246_male_Asian_22
2511,006494,female,Asian,18,006494_female_Asian_18
2040,005126,female,Asian,43,005126_female_Asian_46
2353,006226,male,Asian,18,006226_male_Asian_19
285,000697,female,Asian,58,000697_female_Asian_58
1293,003307,female,Asian,18,003307_female_Asian_19
416,001038,male,Asian,60,001038_male_Asian_60
57,000212,female,Asian,43,000212_female_Asian_51
810,001547,female,Asian,23,001547_female_Asian_25
1502,003576,female,Asian,57,003576_female_Asian_56
2407,006367,male,Asian,18,006367_male_Asian_19
381,001004,female,Asian,23,001004_female_Asian_23
117,000297,female,Asian,57,000297_female_Asian_53
903,001657,female,Asian,18,001657_female_Asian_18
2468,006441,female,Asian,18,006441_female_Asian_18
700,001417,male,Asian,58,001417_male_Asian_58
1093,003028,female,Asian,20,003028_female_Asian_20
236,000637,female,Asian,43,000637_female_Asian_50
439,001059,female,Asian,23,001059_female_Asian_25
2672,006753,male,Asian,18,006753_male_Asian_19
1846,004324,female,Asian,60,004324_female_Asian_60
1096,003032,female,Asian,20,003032_female_Asian_20
362,000814,male,Asian,57,000814_male_Asian_56
1180,003136,female,Asian,18,003136_female_Asian_19
390,001014,male,Asian,18,001014_male_Asian_19
2241,005547,male,Asian,57,005547_male_Asian_56
2459,006430,female,Asian,18,006430_female_Asian_18
184,000566,male,Asian,58,000566_male_Asian_58
795,001531,female,Asian,23,001531_female_Asian_26
1294,003309,female,Asian,20,003309_female_Asian_20
1020,001827,male,Asian,18,001827_male_Asian_18
87,000260,female,Asian,58,000260_female_Asian_58
1491,003564,male,Asian,60,003564_male_Asian_60
1987,005032,female,Asian,59,005032_female_Asian_59
1782,004233,female,Asian,60,004233_female_Asian_60
1427,003483,male,Asian,57,003483_male_Asian_56
1710,003937,male,Asian,58,003937_male_Asian_58
2215,005512,female,Asian,43,005512_female_Asian_50
1086,003019,female,Asian,18,003019_female_Asian_19
279,000691,female,Asian,57,000691_female_Asian_56
217,000614,female,Asian,57,000614_female_Asian_56
999,001794,female,Asian,57,001794_female_Asian_53
2379,006335,female,Asian,18,006335_female_Asian_18
2608,006661,male,Asian,18,006661_male_Asian_19
1463,003530,male,Asian,57,003530_male_Asian_53
1460,003527,male,Asian,59,003527_male_Asian_59
1917,004441,female,Asian,57,004441_female_Asian_55
1023,001836,female,Asian,23,001836_female_Asian_24
45,000070,female,Asian,58,000070_female_Asian_58
1249,003238,female,Asian,20,003238_female_Asian_20
2679,006924,male,Asian,18,006924_male_Asian_19
2538,006536,female,Asian,18,006536_female_Asian_19
1640,003810,female,Asian,43,003810_female_Asian_49
2066,005225,female,Asian,18,005225_female_Asian_19
428,001047-1,male,Asian,20,001047-1_male_Asian_20
660,001351,male,Asian,23,001351_male_Asian_24
1556,003708,female,Asian,57,003708_female_Asian_56
1088,003021,female,Asian,20,003021_female_Asian_20
855,001600,male,Asian,23,001600_male_Asian_23
422,001043,male,Asian,60,001043_male_Asian_60
891,001644,male,Asian,20,001644_male_Asian_22
1016,001821,female,Asian,30,001821_female_Asian_36
106,000280,female,Asian,57,000280_female_Asian_54
1781,004232,female,Asian,60,004232_female_Asian_60
2319,006161,male,Asian,20,006161_male_Asian_20
1796,004252,male,Asian,60,004252_male_Asian_60
1830,004306,female,Asian,30,004306_female_Asian_42
1,000002,female,Asian,43,000002_female_Asian_52
826,001567,male,Asian,57,001567_male_Asian_56
69,000228,female,Asian,57,000228_female_Asian_56
437,001057,female,Asian,23,001057_female_Asian_25
1838,004317,male,Asian,60,004317_male_Asian_60
789,001525,female,Asian,60,001525_female_Asian_60
720,001452,male,Asian,57,001452_male_Asian_56
438,001058,female,Asian,30,001058_female_Asian_28
34,000043,male,Asian,57,000043_male_Asian_56
2681,006927,male,Asian,18,006927_male_Asian_19
1436,003505,male,Asian,43,003505_male_Asian_52
272,000684,female,Asian,57,000684_female_Asian_56
2011,005068,female,Asian,57,005068_female_Asian_57
2007,005059,female,Asian,43,005059_female_Asian_52
2545,006553,female,Asian,20,006553_female_Asian_20
835,001578,male,Asian,57,001578_male_Asian_56
14,000019,female,Asian,57,000019_female_Asian_57
1064,001985,female,Asian,30,001985_female_Asian_34
2395,006354,female,Asian,18,006354_female_Asian_18
1840,004319,female,Asian,59,004319_female_Asian_59
1721,003993,male,Asian,57,003993_male_Asian_57
1496,003569,female,Asian,60,003569_female_Asian_60
454,001074,female,Asian,18,001074_female_Asian_19
2478,006452,female,Asian,18,006452_female_Asian_18
1516,003595,male,Asian,43,003595_male_Asian_50
2617,006672,male,Asian,18,006672_male_Asian_19
2218,005516,female,Asian,43,005516_female_Asian_52
793,001529,female,Asian,23,001529_female_Asian_25
1942,004471,female,Asian,20,004471_female_Asian_20
1901,004421,male,Asian,30,004421_male_Asian_30
1549,003701,male,Asian,60,003701_male_Asian_60
228,000628,male,Asian,43,000628_male_Asian_51
487,001115,female,Asian,23,001115_female_Asian_23
2627,006686,male,Asian,20,006686_male_Asian_20
292,000714,female,Asian,43,000714_female_Asian_51
314,000738,female,Asian,57,000738_female_Asian_53
537,001169,female,Asian,57,001169_female_Asian_55
1082,003013,female,Asian,18,003013_female_Asian_19
193,000576,female,Asian,57,000576_female_Asian_56
1185,003143,female,Asian,20,003143_female_Asian_20
1590,003751,male,Asian,43,003751_male_Asian_52
1459,003526,male,Asian,60,003526_male_Asian_60
2420,006384,male,Asian,18,006384_male_Asian_19
2203,005497,male,Asian,57,005497_male_Asian_56
1511,003588,male,Asian,57,003588_male_Asian_54
2662,006742,male,Asian,18,006742_male_Asian_19
839,001583-1,female,Asian,18,001583-1_female_Asian_19
2143,005422,female,Asian,43,005422_female_Asian_50
89,000262,male,Asian,57,000262_male_Asian_56
1450,003514-1,male,Asian,20,003514-1_male_Asian_20
2091,005258,male,Asian,20,005258_male_Asian_22
280,000692,female,Asian,57,000692_female_Asian_55
2426,006393,male,Asian,18,006393_male_Asian_19
146,000520,female,Asian,59,000520_female_Asian_59
2488,006467,female,Asian,18,006467_female_Asian_18
2430,006398,male,Asian,18,006398_male_Asian_19
97,000270,female,Asian,43,000270_female_Asian_49
2326,006170,female,Asian,20,006170_female_Asian_20
2112,005281,male,Asian,20,005281_male_Asian_22
2401,006361,female,Asian,18,006361_female_Asian_18
2263,006066,female,Asian,18,006066_female_Asian_19
740,001476,male,Asian,58,001476_male_Asian_58
2235,005534,female,Asian,30,005534_female_Asian_40
1048,001908,female,Asian,57,001908_female_Asian_53
1792,004248,female,Asian,30,004248_female_Asian_38
983,001775,male,Asian,58,001775_male_Asian_58
317,000741,female,Asian,43,000741_female_Asian_50
1748,004093,female,Asian,58,004093_female_Asian_58
195,000588,female,Asian,58,000588_female_Asian_58
406,001029,male,Asian,59,001029_male_Asian_59
679,001381,male,Asian,23,001381_male_Asian_23
1119,003058,female,Asian,20,003058_female_Asian_20
1648,003819,female,Asian,43,003819_female_Asian_50
125,000313,female,Asian,57,000313_female_Asian_54
1506,003581,male,Asian,57,003581_male_Asian_56
796,001533,male,Asian,59,001533_male_Asian_59
2222,005520,female,Asian,43,005520_female_Asian_51
341,000772,female,Asian,57,000772_female_Asian_54
79,000242,male,Asian,57,000242_male_Asian_56
142,000516,female,Asian,43,000516_female_Asian_52
2171,005457,female,Asian,30,005457_female_Asian_36
42,000066,female,Asian,57,000066_female_Asian_53
652,001336,male,Asian,23,001336_male_Asian_26
811,001548,female,Asian,23,001548_female_Asian_24
1261,003267,female,Asian,18,003267_female_Asian_19
149,000525,female,Asian,57,000525_female_Asian_53
253,000657,female,Asian,43,000657_female_Asian_52
1599,003761,male,Asian,58,003761_male_Asian_58
2467,006440,female,Asian,18,006440_female_Asian_18
2248,005555,male,Asian,43,005555_male_Asian_48
189,000572,female,Asian,57,000572_female_Asian_57
876,001626,female,Asian,58,001626_female_Asian_58
1367,003397,female,Asian,18,003397_female_Asian_19
2233,005531,male,Asian,20,005531_male_Asian_21
1006,001804,female,Asian,23,001804_female_Asian_23
1842,004320,female,Asian,58,004320_female_Asian_58
1836,004313,female,Asian,57,004313_female_Asian_56
551,001182,female,Asian,18,001182_female_Asian_18
1065,001986,female,Asian,57,001986_female_Asian_56
2541,006543,female,Asian,20,006543_female_Asian_21
853,001598,female,Asian,60,001598_female_Asian_60
2560,006582,female,Asian,20,006582_female_Asian_20
969,001761,male,Asian,43,001761_male_Asian_44
540,001172,female,Asian,60,001172_female_Asian_60
251,000655,male,Asian,57,000655_male_Asian_53
696,001409,male,Asian,30,001409_male_Asian_41
1400,003439,male,Asian,58,003439_male_Asian_58
2566,006603,male,Asian,18,006603_male_Asian_19
1232,003197,female,Asian,18,003197_female_Asian_19
1673,003852,female,Asian,30,003852_female_Asian_42
2080,005245,male,Asian,20,005245_male_Asian_20
1189,003147,female,Asian,20,003147_female_Asian_20
1533,003646,male,Asian,60,003646_male_Asian_60
1523,003610,male,Asian,57,003610_male_Asian_57
1428,003484,female,Asian,43,003484_female_Asian_52
1319,003343,female,Asian,20,003343_female_Asian_20
190,000573,female,Asian,43,000573_female_Asian_50
1992,005038,female,Asian,43,005038_female_Asian_51
1447,003512,male,Asian,57,003512_male_Asian_53
2698,006957,male,Asian,20,006957_male_Asian_20
55,000209,female,Asian,57,000209_female_Asian_56
2657,006730,male,Asian,18,006730_male_Asian_19
1107,003046,female,Asian,20,003046_female_Asian_20
1876,004376,female,Asian,58,004376_female_Asian_58
1704,003893,female,Asian,43,003893_female_Asian_46
2581,006621,male,Asian,18,006621_male_Asian_19
2115,005284,male,Asian,20,005284_male_Asian_22
794,001530,female,Asian,20,001530_female_Asian_22
1046,001905,female,Asian,43,001905_female_Asian_52
1128,003069,female,Asian,18,003069_female_Asian_19
1043,001900,female,Asian,60,001900_female_Asian_60
671,001363,female,Asian,60,001363_female_Asian_60
2008,005065,female,Asian,43,005065_female_Asian_49
883,001635,male,Asian,43,001635_male_Asian_45
596,001251,male,Asian,18,001251_male_Asian_19
216,000613,male,Asian,43,000613_male_Asian_51
516,001146,male,Asian,43,001146_male_Asian_45
1472,003539,male,Asian,57,003539_male_Asian_56
1563,003717,female,Asian,60,003717_female_Asian_60
1295,003312,female,Asian,20,003312_female_Asian_20
2415,006379,male,Asian,18,006379_male_Asian_19
1956,004487,male,Asian,18,004487_male_Asian_18
1021,001829,male,Asian,23,001829_male_Asian_24
21,000026,female,Asian,57,000026_female_Asian_56
1861,004352,male,Asian,18,004352_male_Asian_18
1205,003167,female,Asian,18,003167_female_Asian_19
1311,003330,female,Asian,18,003330_female_Asian_19
153,000529,female,Asian,43,000529_female_Asian_51
1825,004289,male,Asian,60,004289_male_Asian_60
2243,005549,male,Asian,30,005549_male_Asian_34
1192,003152,female,Asian,18,003152_female_Asian_19
1646,003817,male,Asian,57,003817_male_Asian_54
1238,003223,female,Asian,18,003223_female_Asian_18
2371,006258,female,Asian,20,006258_female_Asian_20
1127,003068,female,Asian,20,003068_female_Asian_20
482,001108,female,Asian,23,001108_female_Asian_23
154,000531,female,Asian,57,000531_female_Asian_56
1551,003703,female,Asian,57,003703_female_Asian_55
1144,003093,female,Asian,18,003093_female_Asian_19
799,001536,male,Asian,57,001536_male_Asian_56
2320,006162,male,Asian,20,006162_male_Asian_20
46,000071,female,Asian,57,000071_female_Asian_56
276,000688,female,Asian,57,000688_female_Asian_57
100,000274,female,Asian,57,000274_female_Asian_54
485,001113,male,Asian,18,001113_male_Asian_18
327,000754,female,Asian,43,000754_female_Asian_50
2299,006133,male,Asian,18,006133_male_Asian_19
372,000826,female,Asian,57,000826_female_Asian_55
2073,005234,male,Asian,20,005234_male_Asian_22
1155,003106,female,Asian,20,003106_female_Asian_20
1415,003463,male,Asian,57,003463_male_Asian_57
151,000527,female,Asian,58,000527_female_Asian_58
923,001709,female,Asian,43,001709_female_Asian_46
976,001770,female,Asian,43,001770_female_Asian_47
1683,003865,male,Asian,59,003865_male_Asian_59
544,001176,male,Asian,18,001176_male_Asian_18
2350,006223,male,Asian,20,006223_male_Asian_20
1765,004211,male,Asian,58,004211_male_Asian_58
1276,003288,female,Asian,20,003288_female_Asian_20
2578,006616,male,Asian,20,006616_male_Asian_20
943,001730,female,Asian,20,001730_female_Asian_22
1030,001851,male,Asian,23,001851_male_Asian_25
2382,006339,female,Asian,18,006339_female_Asian_18
1467,003534,male,Asian,57,003534_male_Asian_54
2423,006387,male,Asian,18,006387_male_Asian_19
2015,005082,male,Asian,43,005082_male_Asian_48
450,001070,female,Asian,58,001070_female_Asian_58
1678,003859,male,Asian,60,003859_male_Asian_60
1145,003094,female,Asian,20,003094_female_Asian_20
2168,005453,female,Asian,60,005453_female_Asian_60
2081,005246,male,Asian,20,005246_male_Asian_20
1314,003333,female,Asian,18,003333_female_Asian_19
1928,004455,female,Asian,57,004455_female_Asian_55
98,000272,female,Asian,43,000272_female_Asian_52
1194,003154,female,Asian,18,003154_female_Asian_19
2611,006666,male,Asian,20,006666_male_Asian_20
608,001270,male,Asian,20,001270_male_Asian_21
2690,006947,male,Asian,18,006947_male_Asian_19
1121,003060,female,Asian,18,003060_female_Asian_19
1070,002826,male,Asian,20,002826_male_Asian_20
515,001145,male,Asian,20,001145_male_Asian_20
1055,001925,female,Asian,43,001925_female_Asian_50
1153,003103,female,Asian,20,003103_female_Asian_20
1596,003757,female,Asian,43,003757_female_Asian_52
1633,003802,female,Asian,57,003802_female_Asian_53
622,001293,female,Asian,23,001293_female_Asian_24
2570,006608,male,Asian,18,006608_male_Asian_19
2390,006349,female,Asian,18,006349_female_Asian_18
588,001239,male,Asian,23,001239_male_Asian_25
1821,004285,male,Asian,60,004285_male_Asian_60
2338,006210,male,Asian,18,006210_male_Asian_19
2259,006059,female,Asian,18,006059_female_Asian_18
1312,003331,female,Asian,20,003331_female_Asian_20
85,000255,female,Asian,59,000255_female_Asian_59
661,001352,female,Asian,18,001352_female_Asian_18
1521,003601,male,Asian,57,003601_male_Asian_55
384,001008,female,Asian,58,001008_female_Asian_58
1582,003738,female,Asian,57,003738_female_Asian_55
2630,006690,male,Asian,20,006690_male_Asian_20
271,000679,female,Asian,57,000679_female_Asian_55
1813,004277,male,Asian,60,004277_male_Asian_60
1635,003804,female,Asian,43,003804_female_Asian_50
828,001570,male,Asian,60,001570_male_Asian_60
88,000261,female,Asian,58,000261_female_Asian_58
1347,003373,female,Asian,20,003373_female_Asian_20
2645,006716,male,Asian,18,006716_male_Asian_19
1253,003243,female,Asian,18,003243_female_Asian_19
977,001771,female,Asian,57,001771_female_Asian_54
784,001519,female,Asian,57,001519_female_Asian_54
2198,005491,male,Asian,43,005491_male_Asian_46
1248,003237,female,Asian,18,003237_female_Asian_19
896,001648,male,Asian,43,001648_male_Asian_50
633,001308,male,Asian,23,001308_male_Asian_26
1083,003014,female,Asian,20,003014_female_Asian_20
966,001758,male,Asian,57,001758_male_Asian_55
264,000670,female,Asian,43,000670_female_Asian_51
2380,006336,female,Asian,18,006336_female_Asian_18
886,001638,male,Asian,30,001638_male_Asian_35
2037,005120,female,Asian,30,005120_female_Asian_28
866,001615,female,Asian,18,001615_female_Asian_18
2249,005556,male,Asian,43,005556_male_Asian_50
2216,005513,female,Asian,43,005513_female_Asian_48
623,001294,male,Asian,20,001294_male_Asian_22
1481,003553,female,Asian,43,003553_female_Asian_47
938,001725,female,Asian,23,001725_female_Asian_25
