,Unnamed: 0,fname,path,age,gender,label,kfold
1154,1154,normal.jpg,000543_male_Asian_35,35,male,13,0.0
1155,1155,incorrect_mask.jpg,000545_female_Asian_58,58,female,10,0.0
1156,1156,mask1.jpg,000545_female_Asian_58,58,female,4,0.0
1157,1157,mask2.jpg,000545_female_Asian_58,58,female,4,0.0
1158,1158,mask3.jpg,000545_female_Asian_58,58,female,4,0.0
1159,1159,mask4.jpg,000545_female_Asian_58,58,female,4,0.0
1160,1160,mask5.jpg,000545_female_Asian_58,58,female,4,0.0
1161,1161,normal.jpg,000545_female_Asian_58,58,female,16,0.0
1162,1162,incorrect_mask.jpg,000546_female_Asian_52,52,female,10,0.0
1163,1163,mask1.jpg,000546_female_Asian_52,52,female,4,0.0
1164,1164,mask2.jpg,000546_female_Asian_52,52,female,4,0.0
1165,1165,mask3.jpg,000546_female_Asian_52,52,female,4,0.0
1166,1166,mask4.jpg,000546_female_Asian_52,52,female,4,0.0
1167,1167,mask5.jpg,000546_female_Asian_52,52,female,4,0.0
1168,1168,normal.jpg,000546_female_Asian_52,52,female,16,0.0
1169,1169,incorrect_mask.jpg,000547_female_Asian_55,55,female,10,0.0
1170,1170,mask1.jpg,000547_female_Asian_55,55,female,4,0.0
1171,1171,mask2.jpg,000547_female_Asian_55,55,female,4,0.0
1172,1172,mask3.jpg,000547_female_Asian_55,55,female,4,0.0
1173,1173,mask4.jpg,000547_female_Asian_55,55,female,4,0.0
1174,1174,mask5.jpg,000547_female_Asian_55,55,female,4,0.0
1175,1175,normal.jpg,000547_female_Asian_55,55,female,16,0.0
1176,1176,incorrect_mask.jpg,000548_female_Asian_53,53,female,10,0.0
1177,1177,mask1.jpg,000548_female_Asian_53,53,female,4,0.0
1178,1178,mask2.jpg,000548_female_Asian_53,53,female,4,0.0
1179,1179,mask3.jpg,000548_female_Asian_53,53,female,4,0.0
1180,1180,mask4.jpg,000548_female_Asian_53,53,female,4,0.0
1181,1181,mask5.jpg,000548_female_Asian_53,53,female,4,0.0
1182,1182,normal.jpg,000548_female_Asian_53,53,female,16,0.0
1183,1183,incorrect_mask.jpg,000549_female_Asian_58,58,female,10,0.0
1184,1184,mask1.jpg,000549_female_Asian_58,58,female,4,0.0
1185,1185,mask2.jpg,000549_female_Asian_58,58,female,4,0.0
1186,1186,mask3.jpg,000549_female_Asian_58,58,female,4,0.0
1187,1187,mask4.jpg,000549_female_Asian_58,58,female,4,0.0
1188,1188,mask5.jpg,000549_female_Asian_58,58,female,4,0.0
1189,1189,normal.jpg,000549_female_Asian_58,58,female,16,0.0
1190,1190,incorrect_mask.jpg,000550_male_Asian_56,56,male,7,0.0
1191,1191,mask1.jpg,000550_male_Asian_56,56,male,1,0.0
1192,1192,mask2.jpg,000550_male_Asian_56,56,male,1,0.0
1193,1193,mask3.jpg,000550_male_Asian_56,56,male,1,0.0
1194,1194,mask4.jpg,000550_male_Asian_56,56,male,1,0.0
1195,1195,mask5.jpg,000550_male_Asian_56,56,male,1,0.0
1196,1196,normal.jpg,000550_male_Asian_56,56,male,13,0.0
1197,1197,incorrect_mask.jpg,000552_female_Asian_56,56,female,10,0.0
1198,1198,mask1.jpg,000552_female_Asian_56,56,female,4,0.0
1199,1199,mask2.jpg,000552_female_Asian_56,56,female,4,0.0
1200,1200,mask3.jpg,000552_female_Asian_56,56,female,4,0.0
1201,1201,mask4.jpg,000552_female_Asian_56,56,female,4,0.0
1202,1202,mask5.jpg,000552_female_Asian_56,56,female,4,0.0
1203,1203,normal.jpg,000552_female_Asian_56,56,female,16,0.0
1204,1204,incorrect_mask.jpg,000553_female_Asian_58,58,female,10,0.0
1205,1205,mask1.jpg,000553_female_Asian_58,58,female,4,0.0
1206,1206,mask2.jpg,000553_female_Asian_58,58,female,4,0.0
1207,1207,mask3.jpg,000553_female_Asian_58,58,female,4,0.0
1208,1208,mask4.jpg,000553_female_Asian_58,58,female,4,0.0
1209,1209,mask5.jpg,000553_female_Asian_58,58,female,4,0.0
1210,1210,normal.jpg,000553_female_Asian_58,58,female,16,0.0
1211,1211,incorrect_mask.jpg,000554_female_Asian_54,54,female,10,0.0
1212,1212,mask1.jpg,000554_female_Asian_54,54,female,4,0.0
1213,1213,mask2.jpg,000554_female_Asian_54,54,female,4,0.0
1214,1214,mask3.jpg,000554_female_Asian_54,54,female,4,0.0
1215,1215,mask4.jpg,000554_female_Asian_54,54,female,4,0.0
1216,1216,mask5.jpg,000554_female_Asian_54,54,female,4,0.0
1217,1217,normal.jpg,000554_female_Asian_54,54,female,16,0.0
1218,1218,incorrect_mask.jpg,000556_male_Asian_57,57,male,7,0.0
1219,1219,mask1.jpg,000556_male_Asian_57,57,male,1,0.0
1220,1220,mask2.jpg,000556_male_Asian_57,57,male,1,0.0
1221,1221,mask3.jpg,000556_male_Asian_57,57,male,1,0.0
1222,1222,mask4.jpg,000556_male_Asian_57,57,male,1,0.0
1223,1223,mask5.jpg,000556_male_Asian_57,57,male,1,0.0
1224,1224,normal.jpg,000556_male_Asian_57,57,male,13,0.0
1225,1225,incorrect_mask.jpg,000557_female_Asian_57,57,female,10,0.0
1226,1226,mask1.jpg,000557_female_Asian_57,57,female,4,0.0
1227,1227,mask2.jpg,000557_female_Asian_57,57,female,4,0.0
1228,1228,mask3.jpg,000557_female_Asian_57,57,female,4,0.0
1229,1229,mask4.jpg,000557_female_Asian_57,57,female,4,0.0
1230,1230,mask5.jpg,000557_female_Asian_57,57,female,4,0.0
1231,1231,normal.jpg,000557_female_Asian_57,57,female,16,0.0
1232,1232,incorrect_mask.jpg,000558_female_Asian_58,58,female,10,0.0
1233,1233,mask1.jpg,000558_female_Asian_58,58,female,4,0.0
1234,1234,mask2.jpg,000558_female_Asian_58,58,female,4,0.0
1235,1235,mask3.jpg,000558_female_Asian_58,58,female,4,0.0
1236,1236,mask4.jpg,000558_female_Asian_58,58,female,4,0.0
1237,1237,mask5.jpg,000558_female_Asian_58,58,female,4,0.0
1238,1238,normal.jpg,000558_female_Asian_58,58,female,16,0.0
1239,1239,incorrect_mask.jpg,000559_female_Asian_59,59,female,10,0.0
1240,1240,mask1.jpg,000559_female_Asian_59,59,female,4,0.0
1241,1241,mask2.jpg,000559_female_Asian_59,59,female,4,0.0
1242,1242,mask3.jpg,000559_female_Asian_59,59,female,4,0.0
1243,1243,mask4.jpg,000559_female_Asian_59,59,female,4,0.0
1244,1244,mask5.jpg,000559_female_Asian_59,59,female,4,0.0
1245,1245,normal.jpg,000559_female_Asian_59,59,female,16,0.0
1246,1246,incorrect_mask.jpg,000560_female_Asian_55,55,female,10,0.0
1247,1247,mask1.jpg,000560_female_Asian_55,55,female,4,0.0
1248,1248,mask2.jpg,000560_female_Asian_55,55,female,4,0.0
1249,1249,mask3.jpg,000560_female_Asian_55,55,female,4,0.0
1250,1250,mask4.jpg,000560_female_Asian_55,55,female,4,0.0
1251,1251,mask5.jpg,000560_female_Asian_55,55,female,4,0.0
1252,1252,normal.jpg,000560_female_Asian_55,55,female,16,0.0
1253,1253,incorrect_mask.jpg,000561_female_Asian_52,52,female,10,0.0
1254,1254,mask1.jpg,000561_female_Asian_52,52,female,4,0.0
1255,1255,mask2.jpg,000561_female_Asian_52,52,female,4,0.0
1256,1256,mask3.jpg,000561_female_Asian_52,52,female,4,0.0
1257,1257,mask4.jpg,000561_female_Asian_52,52,female,4,0.0
1258,1258,mask5.jpg,000561_female_Asian_52,52,female,4,0.0
1259,1259,normal.jpg,000561_female_Asian_52,52,female,16,0.0
1260,1260,incorrect_mask.jpg,000562_female_Asian_58,58,female,10,0.0
1261,1261,mask1.jpg,000562_female_Asian_58,58,female,4,0.0
1262,1262,mask2.jpg,000562_female_Asian_58,58,female,4,0.0
1263,1263,mask3.jpg,000562_female_Asian_58,58,female,4,0.0
1264,1264,mask4.jpg,000562_female_Asian_58,58,female,4,0.0
1265,1265,mask5.jpg,000562_female_Asian_58,58,female,4,0.0
1266,1266,normal.jpg,000562_female_Asian_58,58,female,16,0.0
1267,1267,incorrect_mask.jpg,000563_female_Asian_58,58,female,10,0.0
1268,1268,mask1.jpg,000563_female_Asian_58,58,female,4,0.0
1269,1269,mask2.jpg,000563_female_Asian_58,58,female,4,0.0
1270,1270,mask3.jpg,000563_female_Asian_58,58,female,4,0.0
1271,1271,mask4.jpg,000563_female_Asian_58,58,female,4,0.0
1272,1272,mask5.jpg,000563_female_Asian_58,58,female,4,0.0
1273,1273,normal.jpg,000563_female_Asian_58,58,female,16,0.0
1274,1274,incorrect_mask.jpg,000564_female_Asian_57,57,female,10,0.0
1275,1275,mask1.jpg,000564_female_Asian_57,57,female,4,0.0
1276,1276,mask2.jpg,000564_female_Asian_57,57,female,4,0.0
1277,1277,mask3.jpg,000564_female_Asian_57,57,female,4,0.0
1278,1278,mask4.jpg,000564_female_Asian_57,57,female,4,0.0
1279,1279,mask5.jpg,000564_female_Asian_57,57,female,4,0.0
1280,1280,normal.jpg,000564_female_Asian_57,57,female,16,0.0
1281,1281,incorrect_mask.jpg,000565_female_Asian_35,35,female,10,0.0
1282,1282,mask1.jpg,000565_female_Asian_35,35,female,4,0.0
1283,1283,mask2.jpg,000565_female_Asian_35,35,female,4,0.0
1284,1284,mask3.jpg,000565_female_Asian_35,35,female,4,0.0
1285,1285,mask4.jpg,000565_female_Asian_35,35,female,4,0.0
1286,1286,mask5.jpg,000565_female_Asian_35,35,female,4,0.0
1287,1287,normal.jpg,000565_female_Asian_35,35,female,16,0.0
1288,1288,incorrect_mask.jpg,000566_male_Asian_58,58,male,7,0.0
1289,1289,mask1.jpg,000566_male_Asian_58,58,male,1,0.0
1290,1290,mask2.jpg,000566_male_Asian_58,58,male,1,0.0
1291,1291,mask3.jpg,000566_male_Asian_58,58,male,1,0.0
1292,1292,mask4.jpg,000566_male_Asian_58,58,male,1,0.0
1293,1293,mask5.jpg,000566_male_Asian_58,58,male,1,0.0
1294,1294,normal.jpg,000566_male_Asian_58,58,male,13,0.0
1295,1295,incorrect_mask.jpg,000567_female_Asian_51,51,female,10,0.0
1296,1296,mask1.jpg,000567_female_Asian_51,51,female,4,0.0
1297,1297,mask2.jpg,000567_female_Asian_51,51,female,4,0.0
1298,1298,mask3.jpg,000567_female_Asian_51,51,female,4,0.0
1299,1299,mask4.jpg,000567_female_Asian_51,51,female,4,0.0
1300,1300,mask5.jpg,000567_female_Asian_51,51,female,4,0.0
1301,1301,normal.jpg,000567_female_Asian_51,51,female,16,0.0
1302,1302,incorrect_mask.jpg,000568_female_Asian_54,54,female,10,0.0
1303,1303,mask1.jpg,000568_female_Asian_54,54,female,4,0.0
1304,1304,mask2.jpg,000568_female_Asian_54,54,female,4,0.0
1305,1305,mask3.jpg,000568_female_Asian_54,54,female,4,0.0
1306,1306,mask4.jpg,000568_female_Asian_54,54,female,4,0.0
1307,1307,mask5.jpg,000568_female_Asian_54,54,female,4,0.0
1308,1308,normal.jpg,000568_female_Asian_54,54,female,16,0.0
1309,1309,incorrect_mask.jpg,000570_female_Asian_54,54,female,10,0.0
1310,1310,mask1.jpg,000570_female_Asian_54,54,female,4,0.0
1311,1311,mask2.jpg,000570_female_Asian_54,54,female,4,0.0
1312,1312,mask3.jpg,000570_female_Asian_54,54,female,4,0.0
1313,1313,mask4.jpg,000570_female_Asian_54,54,female,4,0.0
1314,1314,mask5.jpg,000570_female_Asian_54,54,female,4,0.0
1315,1315,normal.jpg,000570_female_Asian_54,54,female,16,0.0
1316,1316,incorrect_mask.jpg,000571_male_Asian_51,51,male,7,0.0
1317,1317,mask1.jpg,000571_male_Asian_51,51,male,1,0.0
1318,1318,mask2.jpg,000571_male_Asian_51,51,male,1,0.0
1319,1319,mask3.jpg,000571_male_Asian_51,51,male,1,0.0
1320,1320,mask4.jpg,000571_male_Asian_51,51,male,1,0.0
1321,1321,mask5.jpg,000571_male_Asian_51,51,male,1,0.0
1322,1322,normal.jpg,000571_male_Asian_51,51,male,13,0.0
1323,1323,incorrect_mask.jpg,000572_female_Asian_57,57,female,10,0.0
1324,1324,mask1.jpg,000572_female_Asian_57,57,female,4,0.0
1325,1325,mask2.jpg,000572_female_Asian_57,57,female,4,0.0
1326,1326,mask3.jpg,000572_female_Asian_57,57,female,4,0.0
1327,1327,mask4.jpg,000572_female_Asian_57,57,female,4,0.0
1328,1328,mask5.jpg,000572_female_Asian_57,57,female,4,0.0
1329,1329,normal.jpg,000572_female_Asian_57,57,female,16,0.0
1330,1330,incorrect_mask.jpg,000573_female_Asian_50,50,female,10,0.0
1331,1331,mask1.jpg,000573_female_Asian_50,50,female,4,0.0
1332,1332,mask2.jpg,000573_female_Asian_50,50,female,4,0.0
1333,1333,mask3.jpg,000573_female_Asian_50,50,female,4,0.0
1334,1334,mask4.jpg,000573_female_Asian_50,50,female,4,0.0
1335,1335,mask5.jpg,000573_female_Asian_50,50,female,4,0.0
1336,1336,normal.jpg,000573_female_Asian_50,50,female,16,0.0
1337,1337,incorrect_mask.jpg,000574_female_Asian_56,56,female,10,0.0
1338,1338,mask1.jpg,000574_female_Asian_56,56,female,4,0.0
1339,1339,mask2.jpg,000574_female_Asian_56,56,female,4,0.0
1340,1340,mask3.jpg,000574_female_Asian_56,56,female,4,0.0
1341,1341,mask4.jpg,000574_female_Asian_56,56,female,4,0.0
1342,1342,mask5.jpg,000574_female_Asian_56,56,female,4,0.0
1343,1343,normal.jpg,000574_female_Asian_56,56,female,16,0.0
1344,1344,incorrect_mask.jpg,000575_male_Asian_55,55,male,7,0.0
1345,1345,mask1.jpg,000575_male_Asian_55,55,male,1,0.0
1346,1346,mask2.jpg,000575_male_Asian_55,55,male,1,0.0
1347,1347,mask3.jpg,000575_male_Asian_55,55,male,1,0.0
1348,1348,mask4.jpg,000575_male_Asian_55,55,male,1,0.0
1349,1349,mask5.jpg,000575_male_Asian_55,55,male,1,0.0
1350,1350,normal.jpg,000575_male_Asian_55,55,male,13,0.0
1351,1351,incorrect_mask.jpg,000576_female_Asian_56,56,female,10,0.0
1352,1352,mask1.jpg,000576_female_Asian_56,56,female,4,0.0
1353,1353,mask2.jpg,000576_female_Asian_56,56,female,4,0.0
1354,1354,mask3.jpg,000576_female_Asian_56,56,female,4,0.0
1355,1355,mask4.jpg,000576_female_Asian_56,56,female,4,0.0
1356,1356,mask5.jpg,000576_female_Asian_56,56,female,4,0.0
1357,1357,normal.jpg,000576_female_Asian_56,56,female,16,0.0
1358,1358,incorrect_mask.jpg,000577_female_Asian_57,57,female,10,0.0
1359,1359,mask1.jpg,000577_female_Asian_57,57,female,4,0.0
1360,1360,mask2.jpg,000577_female_Asian_57,57,female,4,0.0
1361,1361,mask3.jpg,000577_female_Asian_57,57,female,4,0.0
1362,1362,mask4.jpg,000577_female_Asian_57,57,female,4,0.0
1363,1363,mask5.jpg,000577_female_Asian_57,57,female,4,0.0
1364,1364,normal.jpg,000577_female_Asian_57,57,female,16,0.0
1365,1365,incorrect_mask.jpg,000588_female_Asian_58,58,female,10,0.0
1366,1366,mask1.jpg,000588_female_Asian_58,58,female,4,0.0
1367,1367,mask2.jpg,000588_female_Asian_58,58,female,4,0.0
1368,1368,mask3.jpg,000588_female_Asian_58,58,female,4,0.0
1369,1369,mask4.jpg,000588_female_Asian_58,58,female,4,0.0
1370,1370,mask5.jpg,000588_female_Asian_58,58,female,4,0.0
1371,1371,normal.jpg,000588_female_Asian_58,58,female,16,0.0
1372,1372,incorrect_mask.jpg,000589_female_Asian_56,56,female,10,0.0
1373,1373,mask1.jpg,000589_female_Asian_56,56,female,4,0.0
1374,1374,mask2.jpg,000589_female_Asian_56,56,female,4,0.0
1375,1375,mask3.jpg,000589_female_Asian_56,56,female,4,0.0
1376,1376,mask4.jpg,000589_female_Asian_56,56,female,4,0.0
1377,1377,mask5.jpg,000589_female_Asian_56,56,female,4,0.0
1378,1378,normal.jpg,000589_female_Asian_56,56,female,16,0.0
1379,1379,incorrect_mask.jpg,000590_male_Asian_52,52,male,7,0.0
1380,1380,mask1.jpg,000590_male_Asian_52,52,male,1,0.0
1381,1381,mask2.jpg,000590_male_Asian_52,52,male,1,0.0
1382,1382,mask3.jpg,000590_male_Asian_52,52,male,1,0.0
1383,1383,mask4.jpg,000590_male_Asian_52,52,male,1,0.0
1384,1384,mask5.jpg,000590_male_Asian_52,52,male,1,0.0
1385,1385,normal.jpg,000590_male_Asian_52,52,male,13,0.0
1386,1386,incorrect_mask.jpg,000591_female_Asian_55,55,female,10,0.0
1387,1387,mask1.jpg,000591_female_Asian_55,55,female,4,0.0
1388,1388,mask2.jpg,000591_female_Asian_55,55,female,4,0.0
1389,1389,mask3.jpg,000591_female_Asian_55,55,female,4,0.0
1390,1390,mask4.jpg,000591_female_Asian_55,55,female,4,0.0
1391,1391,mask5.jpg,000591_female_Asian_55,55,female,4,0.0
1392,1392,normal.jpg,000591_female_Asian_55,55,female,16,0.0
1393,1393,incorrect_mask.jpg,000592_female_Asian_57,57,female,10,0.0
1394,1394,mask1.jpg,000592_female_Asian_57,57,female,4,0.0
1395,1395,mask2.jpg,000592_female_Asian_57,57,female,4,0.0
1396,1396,mask3.jpg,000592_female_Asian_57,57,female,4,0.0
1397,1397,mask4.jpg,000592_female_Asian_57,57,female,4,0.0
1398,1398,mask5.jpg,000592_female_Asian_57,57,female,4,0.0
1399,1399,normal.jpg,000592_female_Asian_57,57,female,16,0.0
1400,1400,incorrect_mask.jpg,000593_female_Asian_58,58,female,10,0.0
1401,1401,mask1.jpg,000593_female_Asian_58,58,female,4,0.0
1402,1402,mask2.jpg,000593_female_Asian_58,58,female,4,0.0
1403,1403,mask3.jpg,000593_female_Asian_58,58,female,4,0.0
1404,1404,mask4.jpg,000593_female_Asian_58,58,female,4,0.0
1405,1405,mask5.jpg,000593_female_Asian_58,58,female,4,0.0
1406,1406,normal.jpg,000593_female_Asian_58,58,female,16,0.0
1407,1407,incorrect_mask.jpg,000594_female_Asian_57,57,female,10,0.0
1408,1408,mask1.jpg,000594_female_Asian_57,57,female,4,0.0
1409,1409,mask2.jpg,000594_female_Asian_57,57,female,4,0.0
1410,1410,mask3.jpg,000594_female_Asian_57,57,female,4,0.0
1411,1411,mask4.jpg,000594_female_Asian_57,57,female,4,0.0
1412,1412,mask5.jpg,000594_female_Asian_57,57,female,4,0.0
1413,1413,normal.jpg,000594_female_Asian_57,57,female,16,0.0
1414,1414,incorrect_mask.jpg,000595_male_Asian_56,56,male,7,0.0
1415,1415,mask1.jpg,000595_male_Asian_56,56,male,1,0.0
1416,1416,mask2.jpg,000595_male_Asian_56,56,male,1,0.0
1417,1417,mask3.jpg,000595_male_Asian_56,56,male,1,0.0
1418,1418,mask4.jpg,000595_male_Asian_56,56,male,1,0.0
1419,1419,mask5.jpg,000595_male_Asian_56,56,male,1,0.0
1420,1420,normal.jpg,000595_male_Asian_56,56,male,13,0.0
1421,1421,incorrect_mask.jpg,000596_female_Asian_55,55,female,10,0.0
1422,1422,mask1.jpg,000596_female_Asian_55,55,female,4,0.0
1423,1423,mask2.jpg,000596_female_Asian_55,55,female,4,0.0
1424,1424,mask3.jpg,000596_female_Asian_55,55,female,4,0.0
1425,1425,mask4.jpg,000596_female_Asian_55,55,female,4,0.0
1426,1426,mask5.jpg,000596_female_Asian_55,55,female,4,0.0
1427,1427,normal.jpg,000596_female_Asian_55,55,female,16,0.0
1428,1428,incorrect_mask.jpg,000597_male_Asian_57,57,male,7,0.0
1429,1429,mask1.jpg,000597_male_Asian_57,57,male,1,0.0
1430,1430,mask2.jpg,000597_male_Asian_57,57,male,1,0.0
1431,1431,mask3.jpg,000597_male_Asian_57,57,male,1,0.0
1432,1432,mask4.jpg,000597_male_Asian_57,57,male,1,0.0
1433,1433,mask5.jpg,000597_male_Asian_57,57,male,1,0.0
1434,1434,normal.jpg,000597_male_Asian_57,57,male,13,0.0
1435,1435,incorrect_mask.jpg,000598_female_Asian_54,54,female,10,0.0
1436,1436,mask1.jpg,000598_female_Asian_54,54,female,4,0.0
1437,1437,mask2.jpg,000598_female_Asian_54,54,female,4,0.0
1438,1438,mask3.jpg,000598_female_Asian_54,54,female,4,0.0
1439,1439,mask4.jpg,000598_female_Asian_54,54,female,4,0.0
1440,1440,mask5.jpg,000598_female_Asian_54,54,female,4,0.0
1441,1441,normal.jpg,000598_female_Asian_54,54,female,16,0.0
1442,1442,incorrect_mask.jpg,000600-1_female_Asian_54,52,female,10,0.0
1443,1443,mask1.jpg,000600-1_female_Asian_54,52,female,4,0.0
1444,1444,mask2.jpg,000600-1_female_Asian_54,52,female,4,0.0
1445,1445,mask3.jpg,000600-1_female_Asian_54,52,female,4,0.0
1446,1446,mask4.jpg,000600-1_female_Asian_54,52,female,4,0.0
1447,1447,mask5.jpg,000600-1_female_Asian_54,52,female,4,0.0
1448,1448,normal.jpg,000600-1_female_Asian_54,52,female,16,0.0
1449,1449,incorrect_mask.jpg,000600_female_Asian_52,54,female,10,0.0
1450,1450,mask1.jpg,000600_female_Asian_52,54,female,4,0.0
1451,1451,mask2.jpg,000600_female_Asian_52,54,female,4,0.0
1452,1452,mask3.jpg,000600_female_Asian_52,54,female,4,0.0
1453,1453,mask4.jpg,000600_female_Asian_52,54,female,4,0.0
1454,1454,mask5.jpg,000600_female_Asian_52,54,female,4,0.0
1455,1455,normal.jpg,000600_female_Asian_52,54,female,16,0.0
1456,1456,incorrect_mask.jpg,000601_female_Asian_53,53,female,10,0.0
1457,1457,mask1.jpg,000601_female_Asian_53,53,female,4,0.0
1458,1458,mask2.jpg,000601_female_Asian_53,53,female,4,0.0
1459,1459,mask3.jpg,000601_female_Asian_53,53,female,4,0.0
1460,1460,mask4.jpg,000601_female_Asian_53,53,female,4,0.0
1461,1461,mask5.jpg,000601_female_Asian_53,53,female,4,0.0
1462,1462,normal.jpg,000601_female_Asian_53,53,female,16,0.0
1463,1463,incorrect_mask.jpg,000602_female_Asian_50,50,female,10,0.0
1464,1464,mask1.jpg,000602_female_Asian_50,50,female,4,0.0
1465,1465,mask2.jpg,000602_female_Asian_50,50,female,4,0.0
1466,1466,mask3.jpg,000602_female_Asian_50,50,female,4,0.0
1467,1467,mask4.jpg,000602_female_Asian_50,50,female,4,0.0
1468,1468,mask5.jpg,000602_female_Asian_50,50,female,4,0.0
1469,1469,normal.jpg,000602_female_Asian_50,50,female,16,0.0
1470,1470,incorrect_mask.jpg,000605_male_Asian_57,57,male,7,0.0
1471,1471,mask1.jpg,000605_male_Asian_57,57,male,1,0.0
1472,1472,mask2.jpg,000605_male_Asian_57,57,male,1,0.0
1473,1473,mask3.jpg,000605_male_Asian_57,57,male,1,0.0
1474,1474,mask4.jpg,000605_male_Asian_57,57,male,1,0.0
1475,1475,mask5.jpg,000605_male_Asian_57,57,male,1,0.0
1476,1476,normal.jpg,000605_male_Asian_57,57,male,13,0.0
1477,1477,incorrect_mask.jpg,000606_female_Asian_58,58,female,10,0.0
1478,1478,mask1.jpg,000606_female_Asian_58,58,female,4,0.0
1479,1479,mask2.jpg,000606_female_Asian_58,58,female,4,0.0
1480,1480,mask3.jpg,000606_female_Asian_58,58,female,4,0.0
1481,1481,mask4.jpg,000606_female_Asian_58,58,female,4,0.0
1482,1482,mask5.jpg,000606_female_Asian_58,58,female,4,0.0
1483,1483,normal.jpg,000606_female_Asian_58,58,female,16,0.0
1484,1484,incorrect_mask.jpg,000607_female_Asian_53,53,female,10,0.0
1485,1485,mask1.jpg,000607_female_Asian_53,53,female,4,0.0
1486,1486,mask2.jpg,000607_female_Asian_53,53,female,4,0.0
1487,1487,mask3.jpg,000607_female_Asian_53,53,female,4,0.0
1488,1488,mask4.jpg,000607_female_Asian_53,53,female,4,0.0
1489,1489,mask5.jpg,000607_female_Asian_53,53,female,4,0.0
1490,1490,normal.jpg,000607_female_Asian_53,53,female,16,0.0
1491,1491,incorrect_mask.jpg,000609_male_Asian_57,57,male,7,0.0
1492,1492,mask1.jpg,000609_male_Asian_57,57,male,1,0.0
1493,1493,mask2.jpg,000609_male_Asian_57,57,male,1,0.0
1494,1494,mask3.jpg,000609_male_Asian_57,57,male,1,0.0
1495,1495,mask4.jpg,000609_male_Asian_57,57,male,1,0.0
1496,1496,mask5.jpg,000609_male_Asian_57,57,male,1,0.0
1497,1497,normal.jpg,000609_male_Asian_57,57,male,13,0.0
1498,1498,incorrect_mask.jpg,000610_female_Asian_52,52,female,10,0.0
1499,1499,mask1.jpg,000610_female_Asian_52,52,female,4,0.0
1500,1500,mask2.jpg,000610_female_Asian_52,52,female,4,0.0
1501,1501,mask3.jpg,000610_female_Asian_52,52,female,4,0.0
1502,1502,mask4.jpg,000610_female_Asian_52,52,female,4,0.0
1503,1503,mask5.jpg,000610_female_Asian_52,52,female,4,0.0
1504,1504,normal.jpg,000610_female_Asian_52,52,female,16,0.0
1505,1505,incorrect_mask.jpg,000611_male_Asian_51,51,male,7,0.0
1506,1506,mask1.jpg,000611_male_Asian_51,51,male,1,0.0
1507,1507,mask2.jpg,000611_male_Asian_51,51,male,1,0.0
1508,1508,mask3.jpg,000611_male_Asian_51,51,male,1,0.0
1509,1509,mask4.jpg,000611_male_Asian_51,51,male,1,0.0
1510,1510,mask5.jpg,000611_male_Asian_51,51,male,1,0.0
1511,1511,normal.jpg,000611_male_Asian_51,51,male,13,0.0
1512,1512,incorrect_mask.jpg,000613_male_Asian_51,51,male,7,0.0
1513,1513,mask1.jpg,000613_male_Asian_51,51,male,1,0.0
1514,1514,mask2.jpg,000613_male_Asian_51,51,male,1,0.0
1515,1515,mask3.jpg,000613_male_Asian_51,51,male,1,0.0
1516,1516,mask4.jpg,000613_male_Asian_51,51,male,1,0.0
1517,1517,mask5.jpg,000613_male_Asian_51,51,male,1,0.0
1518,1518,normal.jpg,000613_male_Asian_51,51,male,13,0.0
1519,1519,incorrect_mask.jpg,000614_female_Asian_56,56,female,10,0.0
1520,1520,mask1.jpg,000614_female_Asian_56,56,female,4,0.0
1521,1521,mask2.jpg,000614_female_Asian_56,56,female,4,0.0
1522,1522,mask3.jpg,000614_female_Asian_56,56,female,4,0.0
1523,1523,mask4.jpg,000614_female_Asian_56,56,female,4,0.0
1524,1524,mask5.jpg,000614_female_Asian_56,56,female,4,0.0
1525,1525,normal.jpg,000614_female_Asian_56,56,female,16,0.0
1526,1526,incorrect_mask.jpg,000615_male_Asian_56,56,male,7,0.0
1527,1527,mask1.jpg,000615_male_Asian_56,56,male,1,0.0
1528,1528,mask2.jpg,000615_male_Asian_56,56,male,1,0.0
1529,1529,mask3.jpg,000615_male_Asian_56,56,male,1,0.0
1530,1530,mask4.jpg,000615_male_Asian_56,56,male,1,0.0
1531,1531,mask5.jpg,000615_male_Asian_56,56,male,1,0.0
1532,1532,normal.jpg,000615_male_Asian_56,56,male,13,0.0
1533,1533,incorrect_mask.jpg,000616_female_Asian_57,57,female,10,0.0
1534,1534,mask1.jpg,000616_female_Asian_57,57,female,4,0.0
1535,1535,mask2.jpg,000616_female_Asian_57,57,female,4,0.0
1536,1536,mask3.jpg,000616_female_Asian_57,57,female,4,0.0
1537,1537,mask4.jpg,000616_female_Asian_57,57,female,4,0.0
1538,1538,mask5.jpg,000616_female_Asian_57,57,female,4,0.0
1539,1539,normal.jpg,000616_female_Asian_57,57,female,16,0.0
1540,1540,incorrect_mask.jpg,000618_male_Asian_37,37,male,7,0.0
1541,1541,mask1.jpg,000618_male_Asian_37,37,male,1,0.0
1542,1542,mask2.jpg,000618_male_Asian_37,37,male,1,0.0
1543,1543,mask3.jpg,000618_male_Asian_37,37,male,1,0.0
1544,1544,mask4.jpg,000618_male_Asian_37,37,male,1,0.0
1545,1545,mask5.jpg,000618_male_Asian_37,37,male,1,0.0
1546,1546,normal.jpg,000618_male_Asian_37,37,male,13,0.0
